region,year,month,deaths,from_covid,with_covid,stopcoronavirus
Забайкальский край,2019,2,1114,0,0,0
Забайкальский край,2019,3,1112,0,0,0
Забайкальский край,2019,4,1273,0,0,0
Забайкальский край,2019,5,1121,0,0,0
Забайкальский край,2019,6,1003,0,0,0
Забайкальский край,2019,7,1063,0,0,0
Забайкальский край,2019,8,1042,0,0,0
Забайкальский край,2019,9,945,0,0,0
Забайкальский край,2019,10,1137,0,0,0
Забайкальский край,2019,11,1042,0,0,0
Забайкальский край,2019,12,1109,0,0,0
Забайкальский край,2020,1,1236,0,0,0
Забайкальский край,2020,2,955,0,0,0
Забайкальский край,2020,3,1245,0,0,0
Забайкальский край,2020,4,1044,0,0,0
Забайкальский край,2020,5,967,8,0,20
Забайкальский край,2020,6,1144,28,0,22
Забайкальский край,2020,7,1194,27,7,5
Забайкальский край,2020,8,1110,5,5,10
Забайкальский край,2020,9,1138,19,5,12
Ивановская область,2016,1,1543,0,0,0
Ивановская область,2016,2,1333,0,0,0
Ивановская область,2016,3,1552,0,0,0
Ивановская область,2016,4,1296,0,0,0
Ивановская область,2016,5,1376,0,0,0
Ивановская область,2016,6,1310,0,0,0
Ивановская область,2016,7,1302,0,0,0
Ивановская область,2016,8,1361,0,0,0
Ивановская область,2016,9,1317,0,0,0
Ивановская область,2016,10,1283,0,0,0
Ивановская область,2016,11,1392,0,0,0
Ивановская область,2016,12,1409,0,0,0
Ивановская область,2017,1,1569,0,0,0
Ивановская область,2017,2,1266,0,0,0
Ивановская область,2017,3,1345,0,0,0
Ивановская область,2017,4,1296,0,0,0
Ивановская область,2017,5,1422,0,0,0
Ивановская область,2017,6,1382,0,0,0
Ивановская область,2017,7,1272,0,0,0
Ивановская область,2017,8,1319,0,0,0
Ивановская область,2017,9,1238,0,0,0
Ивановская область,2017,10,1439,0,0,0
Ивановская область,2017,11,1301,0,0,0
Ивановская область,2017,12,1307,0,0,0
Ивановская область,2018,1,1454,0,0,0
Ивановская область,2018,2,1243,0,0,0
Ивановская область,2018,3,1453,0,0,0
Ивановская область,2018,4,1435,0,0,0
Ивановская область,2018,5,1542,0,0,0
Ивановская область,2018,6,1266,0,0,0
Ивановская область,2018,7,1336,0,0,0
Ивановская область,2018,8,1353,0,0,0
Ивановская область,2018,9,1120,0,0,0
Ивановская область,2018,10,1424,0,0,0
Ивановская область,2018,11,1258,0,0,0
Ивановская область,2018,12,1324,0,0,0
Ивановская область,2019,1,1466,0,0,0
Ивановская область,2019,2,1326,0,0,0
Ивановская область,2019,3,1305,0,0,0
Ивановская область,2019,4,1402,0,0,0
Ивановская область,2019,5,1401,0,0,0
Ивановская область,2019,6,1139,0,0,0
Ивановская область,2019,7,1356,0,0,0
Ивановская область,2019,8,1176,0,0,0
Ивановская область,2019,9,1189,0,0,0
Ивановская область,2019,10,1384,0,0,0
Ивановская область,2019,11,1262,0,0,0
Ивановская область,2019,12,1401,0,0,0
Ивановская область,2020,1,1419,0,0,0
Ивановская область,2020,2,1288,0,0,0
Ивановская область,2020,3,1255,0,0,0
Ивановская область,2020,4,1305,4,0,3
Ивановская область,2020,5,1364,46,6,15
Ивановская область,2020,6,1373,50,32,26
Ивановская область,2020,7,1404,62,43,50
Ивановская область,2020,8,1220,16,4,24
Ивановская область,2020,9,1387,40,1,16
Иркутская область,2016,1,2632,0,0,0
Иркутская область,2016,2,2675,0,0,0
Иркутская область,2016,3,3077,0,0,0
Иркутская область,2016,4,2629,0,0,0
Иркутская область,2016,5,2720,0,0,0
Иркутская область,2016,6,2722,0,0,0
Иркутская область,2016,7,2530,0,0,0
Иркутская область,2016,8,2772,0,0,0
Иркутская область,2016,9,2661,0,0,0
Иркутская область,2016,10,2459,0,0,0
Иркутская область,2016,11,2631,0,0,0
Иркутская область,2016,12,2681,0,0,0
Иркутская область,2017,1,2920,0,0,0
Иркутская область,2017,2,2443,0,0,0
Иркутская область,2017,3,2894,0,0,0
Иркутская область,2017,4,2365,0,0,0
Иркутская область,2017,5,2706,0,0,0
Иркутская область,2017,6,2605,0,0,0
Иркутская область,2017,7,2425,0,0,0
Иркутская область,2017,8,2647,0,0,0
Иркутская область,2017,9,2433,0,0,0
Иркутская область,2017,10,2567,0,0,0
Иркутская область,2017,11,2498,0,0,0
Иркутская область,2017,12,2476,0,0,0
Иркутская область,2018,1,2827,0,0,0
Иркутская область,2018,2,2362,0,0,0
Иркутская область,2018,3,2861,0,0,0
Иркутская область,2018,4,2540,0,0,0
Иркутская область,2018,5,2767,0,0,0
Иркутская область,2018,6,2511,0,0,0
Иркутская область,2018,7,2568,0,0,0
Иркутская область,2018,8,2578,0,0,0
Иркутская область,2018,9,2458,0,0,0
Иркутская область,2018,10,2349,0,0,0
Иркутская область,2018,11,2496,0,0,0
Иркутская область,2018,12,2984,0,0,0
Иркутская область,2019,1,2782,0,0,0
Иркутская область,2019,2,2395,0,0,0
Иркутская область,2019,3,2564,0,0,0
Иркутская область,2019,4,3157,0,0,0
Иркутская область,2019,5,2681,0,0,0
Иркутская область,2019,6,2341,0,0,0
Иркутская область,2019,7,2655,0,0,0
Иркутская область,2019,8,2566,0,0,0
Иркутская область,2019,9,2538,0,0,0
Иркутская область,2019,10,2817,0,0,0
Иркутская область,2019,11,2475,0,0,0
Иркутская область,2019,12,2588,0,0,0
Иркутская область,2020,1,2931,0,0,0
Иркутская область,2020,2,2376,0,0,0
Иркутская область,2020,3,2529,0,0,0
Иркутская область,2020,4,2673,2,1,4
Иркутская область,2020,5,2601,6,7,7
Иркутская область,2020,6,2661,54,18,48
Иркутская область,2020,7,3025,119,20,115
Иркутская область,2020,8,2625,67,14,74
Иркутская область,2020,9,2801,48,8,43
Кабардино-Балкарская Республика,2016,1,655,0,0,0
